,ExpDate,Strike Price,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,Current Date,Implied volatility,Underlaying asset price,Expiration time
6506,15-Sep-17,110,INCY,Put,10.21,1.71,8.3,11.8,2,240,-0.30585,0.00783,-0.23352,-0.03823,0.32366,2/17/2017,0.50569,120.489998,0.574948665
6507,19-Jan-18,130,INCY,Put,23.6,1.74,22.3,24.4,5,4,-0.46162,0.00889,-0.4817,-0.02469,0.45368,2/17/2017,0.43648,120.489998,0.919917864
6508,17-Mar-17,60,INDB,Put,0.5,-1.25,0.1,0.5,5,17,-0.14321,0.05283,-0.00666,-0.01846,0.04206,2/17/2017,0.24648,63.799999,0.076659822
6509,24-Feb-17,11.5,INFN,Put,0.35,0.05,0.25,0.35,5,227,-1,0.02034,0,0,0,2/17/2017,0.36638,11.36,0.019164956
6510,17-Mar-17,11,INFN,Call,0.65,-0.82,0.6,0.7,31,144,0.50057,0.269,0.0037,-0.01377,0.0117,2/17/2017,0.33407,11.36,0.076659822
6511,17-Mar-17,12,INFN,Call,0.19,-0.06,0.2,0.25,3,606,0.25393,0.22838,0.00194,-0.0102,0.0083,2/17/2017,0.36789,11.36,0.076659822
6512,24-Mar-17,11.5,INFN,Put,0.6,0.1,0.5,0.65,3,3,-0.76513,0.41546,-0.00524,-0.00337,0.00917,2/17/2017,0.36126,11.36,0.095824778
6513,21-Apr-17,12,INFN,Call,0.4,-0.1,0.35,0.5,3,136,0.34541,0.18367,0.0057,-0.00755,0.01865,2/17/2017,0.35028,11.36,0.1724846
6514,21-Jul-17,11,INFN,Call,1.45,0.05,1.4,1.6,10,453,0.56838,0.12729,0.02045,-0.0057,0.02699,2/17/2017,0.4323,11.36,0.421629021
6515,21-Jul-17,11,INFN,Put,1.11,0.16,1,1.15,10,55,-0.45334,0.15576,-0.01844,-0.00352,0.0272,2/17/2017,0.43953,11.36,0.421629021
6516,19-May-17,50,IMKTA,Call,1.54,-0.06,1.2,2.05,2,151,0.59056,0.07916,0.06815,-0.01728,0.09533,2/17/2017,0.1657,46.799999,0.249144422
6517,17-Mar-17,70,INGN,Call,3.1,1.55,2.4,3.7,2,74,0.58423,0.06338,0.02935,-0.05774,0.07513,2/17/2017,0.32905,69.360001,0.076659822
6518,17-Mar-17,75,INGN,Call,1.3,-0.1,0.85,1.9,1,78,0.27419,0.05823,0.01419,-0.04582,0.05365,2/17/2017,0.3125,69.360001,0.076659822
6519,16-Jun-17,70,INGN,Call,6.15,-0.25,5.3,7.3,5,24,0.59326,0.02908,0.11601,-0.03266,0.15308,2/17/2017,0.35164,69.360001,0.325804244
6520,17-Mar-17,7,INO,Call,0.45,0.3,0.3,0.5,8,208,0.52842,0.25367,0.0023,-0.0144,0.0074,2/17/2017,0.63033,6.96,0.076659822
6521,17-Mar-17,7,INO,Put,0.69,0.14,0.4,0.55,33,25,-0.47426,0.25534,-0.0023,-0.01342,0.0074,2/17/2017,0.47039,6.96,0.076659822
6522,19-May-17,15,INSM,Put,1.6,-0.2,1.5,1.7,21,1855,-0.20253,0.02767,-0.01165,-0.01837,0,2/17/2017,1.21707,15.43,0.249144422
6523,20-Oct-17,14,INSM,Put,5.66,-0.24,5,6.6,75,225,-0.16656,0.00875,-0.04994,-0.01495,0,2/17/2017,1.76585,15.43,0.670773443
6524,20-Oct-17,15,INSM,Put,6.3,-0.3,6.3,6.5,210,2179,-0.18082,0.00931,-0.0551,-0.01573,0,2/17/2017,1.7598,15.43,0.670773443
6525,20-Oct-17,16,INSM,Put,6.88,-0.22,6.2,8,75,255,-0.19485,0.00984,-0.05924,-0.01653,0,2/17/2017,1.78951,15.43,0.670773443
6526,17-Mar-17,45,PODD,Call,2.5,0.85,2.5,3,13,782,0.14092,0.04366,0.00389,-0.02424,0.03072,2/17/2017,0.35609,45.330002,0.076659822
6527,17-Mar-17,10,INSY,Call,1.5,0.24,1,1.7,67,252,0.82086,0.18449,0.00595,-0.00909,0.00735,2/17/2017,0.46872,11.1,0.076659822
6528,17-Mar-17,11,INSY,Call,0.77,-0.08,0.65,1.05,474,641,0.57221,0.2251,0.00423,-0.01605,0.0118,2/17/2017,0.59182,11.1,0.076659822
6529,17-Mar-17,12,INSY,Call,0.6,0.13,0.35,0.9,30,140,0.41401,0.16681,0.00302,-0.01944,0.01239,2/17/2017,0.76463,11.1,0.076659822
6530,17-Mar-17,10,INSY,Put,0.9,-0.1,0.6,1,449,1087,-0.30999,0.09382,-0.00291,-0.02697,0,2/17/2017,1.23941,11.1,0.076659822
6531,17-Mar-17,11,INSY,Put,1.42,-0.73,1.4,1.45,236,81,-0.41332,0.10496,-0.00391,-0.03206,0,2/17/2017,1.16847,11.1,0.076659822
6532,19-May-17,10,INSY,Call,1.75,0.2,1.45,1.85,170,358,0.75248,0.13879,0.01673,-0.00577,0.01961,2/17/2017,0.40712,11.1,0.249144422
6533,19-May-17,12,INSY,Call,1.1,0.1,1.05,1.2,4,1323,0.48004,0.12202,0.01066,-0.00898,0.02223,2/17/2017,0.64588,11.1,0.249144422
6534,19-May-17,10,INSY,Put,2.11,-0.16,2,2.25,133,553,-0.30849,0.05206,-0.01165,-0.01473,0,2/17/2017,1.27191,11.1,0.249144422
6535,18-Aug-17,11,INSY,Call,1.37,-4.13,1.45,2,1,846,0.60927,0.10744,0.02551,-0.00555,0.02941,2/17/2017,0.45538,11.1,0.498288843
6536,18-Aug-17,10,INSY,Put,2.9,-0.3,2.6,3.1,6,219,-0.27827,0.03416,-0.02491,-0.01006,0,2/17/2017,1.30017,11.1,0.498288843
6537,17-Mar-17,25,IDTI,Call,0.55,-0.05,0.5,0.6,71,158,0.2191,0.09698,0.00341,-0.01941,0.01714,2/17/2017,0.29197,24.42,0.076659822
6538,17-Mar-17,26,IDTI,Call,0.25,-0.27,0.2,0.3,40,116,0.09691,0.06669,0.00155,-0.00992,0.00763,2/17/2017,0.25375,24.42,0.076659822
6539,17-Mar-17,24,IDTI,Put,0.61,0.01,0.55,0.65,38,132,-1,0,0,0,0,2/17/2017,0.30417,24.42,0.076659822
6540,17-Mar-17,25,IDTI,Put,1.08,-0.02,1.05,1.2,2,143,-1,0,0,0,0,2/17/2017,0.31996,24.42,0.076659822
6541,19-May-17,26,IDTI,Call,1.24,0.04,1.2,1.35,5,235,0.37096,0.05608,0.0166,-0.01765,0.04651,2/17/2017,0.36819,24.42,0.249144422
6542,19-May-17,23,IDTI,Put,1.2,-0.1,1.2,1.35,14,470,-0.5759,0.14639,-0.02504,-0.00547,0.04406,2/17/2017,0.45536,24.42,0.249144422
6543,24-Feb-17,34,INTC,Call,2.39,0.1,2.45,2.49,2,37,0.95848,0.05878,0.00607,-0.01566,0.00515,2/17/2017,0.34211,36.48,0.019164956
6544,24-Feb-17,34.5,INTC,Call,1.8,-0.04,1.95,1.99,24,225,0.9437,0.08877,0.00607,-0.01695,0.00518,2/17/2017,0.01001,36.48,0.019164956
6545,24-Feb-17,34.5,INTC,Call,1.8,-0.04,1.95,1.99,24,225,0.9437,0.08877,0.00607,-0.01695,0.00518,2/17/2017,0.01001,36.48,0.057494867
6546,24-Feb-17,35,INTC,Call,1.4,0.04,1.46,1.5,82,1311,0.92787,0.13556,0.00605,-0.0172,0.0052,2/17/2017,0.22578,36.48,0.019164956
6547,24-Feb-17,35.5,INTC,Call,0.99,0.02,0.97,1.01,176,884,0.90671,0.22726,0.006,-0.01563,0.0121,2/17/2017,0.10253,36.48,0.019164956
6548,24-Feb-17,36,INTC,Call,0.56,0.02,0.54,0.57,715,5797,0.77168,0.50624,0.00517,-0.02097,0.01532,2/17/2017,0.14707,36.48,0.019164956
6549,24-Feb-17,36.5,INTC,Call,0.2,-0.03,0.21,0.24,1854,2197,0.47006,0.75324,0.00318,-0.02101,0.01953,2/17/2017,0.1021,36.48,0.019164956
6550,24-Feb-17,37,INTC,Call,0.06,-0.01,0.05,0.07,1027,1588,0.179,0.45261,0.00122,-0.01349,0.01372,2/17/2017,0.11756,36.48,0.019164956
6551,24-Feb-17,37.5,INTC,Call,0.02,-0.01,0.01,0.02,30,970,0.03291,0.12493,0.00023,-0.00364,0.00619,2/17/2017,0.11765,36.48,0.019164956
6552,24-Feb-17,35.5,INTC,Put,0.04,-0.03,0.02,0.04,436,594,-0.093,0.22931,-0.00055,-0.01019,0.0121,2/17/2017,0.14388,36.48,0.019164956
6553,24-Feb-17,36,INTC,Put,0.11,-0.04,0.08,0.11,761,840,-0.24001,0.50474,-0.00134,-0.01688,0.01868,2/17/2017,0.13988,36.48,0.019164956
6554,24-Feb-17,36.5,INTC,Put,0.3,-0.04,0.24,0.28,60,1123,-0.53706,0.72097,-0.00282,-0.01727,0.01951,2/17/2017,0.1073,36.48,0.019164956
6555,24-Feb-17,37,INTC,Put,0.64,-0.08,0.57,0.61,30,528,-0.95304,0.42958,-0.00165,-0.00234,0.0061,2/17/2017,0.1325,36.48,0.019164956
6556,24-Feb-17,37.5,INTC,Put,1.15,-0.04,1.02,1.06,4,187,-0.97308,0.16657,-0.00169,-0.00171,0.00443,2/17/2017,0.08281,36.48,0.019164956
6557,24-Feb-17,38,INTC,Put,1.64,-0.13,1.51,1.55,41,122,-1,0,0,0,0,2/17/2017,0.1325,36.48,0.019164956
6558,3-Mar-17,35,INTC,Call,1.3,-0.2,1.51,1.55,14,316,0.92556,0.13429,0.01221,-0.01152,0.01212,2/17/2017,0.16701,36.48,0.038329911
6559,3-Mar-17,35.5,INTC,Call,1.06,0.06,1.06,1.1,21,554,0.85269,0.24406,0.01139,-0.01356,0.01695,2/17/2017,0.12759,36.48,0.038329911
6560,3-Mar-17,36,INTC,Call,0.61,-0.04,0.67,0.7,90,848,0.692,0.36041,0.00932,-0.01818,0.0266,2/17/2017,0.1392,36.48,0.038329911
6561,3-Mar-17,36.5,INTC,Call,0.35,-0.01,0.36,0.4,294,611,0.50002,0.46354,0.00681,-0.01799,0.02769,2/17/2017,0.12484,36.48,0.038329911
6562,3-Mar-17,37,INTC,Call,0.15,-0.04,0.16,0.19,177,1963,0.29336,0.38505,0.00402,-0.01554,0.02888,2/17/2017,0.12877,36.48,0.038329911
6563,3-Mar-17,37.5,INTC,Call,0.07,0.01,0.05,0.08,15,373,0.13854,0.2427,0.00191,-0.00911,0.02015,2/17/2017,0.15018,36.48,0.038329911
6564,10-Mar-17,35,INTC,Call,1.4,-0.14,1.53,1.62,15,283,0.93228,0.12682,0.01851,-0.00894,0.01255,2/17/2017,0.14225,36.48,0.057494867
6565,10-Mar-17,35.5,INTC,Call,1.15,0.14,1.14,1.17,33,136,0.83391,0.23862,0.01674,-0.0118,0.02049,2/17/2017,0.12928,36.48,0.057494867
6566,10-Mar-17,36,INTC,Call,0.7,-0.02,0.76,0.8,66,692,0.6873,0.33067,0.01392,-0.01425,0.03235,2/17/2017,0.13535,36.48,0.057494867
6567,10-Mar-17,36.5,INTC,Call,0.43,0.02,0.46,0.49,50,194,0.5143,0.38843,0.01051,-0.01496,0.03392,2/17/2017,0.13121,36.48,0.057494867
6568,10-Mar-17,37.5,INTC,Call,0.13,0.02,0.1,0.15,82,382,0.1896,0.25405,0.00392,-0.00887,0.0249,2/17/2017,0.12427,36.48,0.057494867
6569,17-Mar-17,33,INTC,Call,3.31,-0.04,3.2,3.55,14,780,1,0,0.02502,-0.00503,0,2/17/2017,0.08281,36.48,0.076659822
6570,17-Mar-17,33,INTC,Call,3.31,-0.04,3.2,3.55,14,780,1,0,0.02502,-0.00503,0,2/17/2017,0.08281,36.48,0.498288843
6571,18-Aug-17,33,INTC,Call,4.15,0.7,4.1,4.25,9,39,1,0,0.15986,-0.00494,0,2/17/2017,0.08281,36.48,0.076659822
6572,18-Aug-17,33,INTC,Call,4.15,0.7,4.1,4.25,9,39,1,0,0.15986,-0.00494,0,2/17/2017,0.08281,36.48,0.498288843
6573,17-Mar-17,34,INTC,Call,2.48,0.08,2.53,2.58,24,581,1,0,0.02578,-0.00519,0,2/17/2017,0.16657,36.48,0.076659822
6574,17-Mar-17,35,INTC,Call,1.65,0.07,1.63,1.67,150,2927,0.86879,0.15102,0.02288,-0.01074,0.02315,2/17/2017,0.13172,36.48,0.076659822
6575,17-Mar-17,36,INTC,Call,0.83,-0.04,0.88,0.89,473,15328,0.67067,0.28639,0.01804,-0.01313,0.03736,2/17/2017,0.1641,36.48,0.076659822
6576,24-Mar-17,34,INTC,Call,2.57,0.13,2.45,2.62,4,1,1,0,0.03224,-0.00518,0,2/17/2017,0.02022,36.48,0.095824778
6577,24-Mar-17,36,INTC,Call,0.91,0.06,0.93,0.98,18,2084,0.64984,0.23844,0.02174,-0.01311,0.042,2/17/2017,0.13078,36.48,0.095824778
6578,24-Mar-17,36.5,INTC,Call,0.64,0.02,0.65,0.69,15,372,0.53275,0.28924,0.01804,-0.0127,0.04367,2/17/2017,0.12898,36.48,0.095824778
6579,24-Mar-17,37,INTC,Call,0.42,-0.01,0.41,0.45,58,489,0.40357,0.25638,0.01371,-0.01188,0.04551,2/17/2017,0.12125,36.48,0.095824778
6580,24-Mar-17,37.5,INTC,Call,0.25,0.02,0.25,0.29,557,133,0.27459,0.23728,0.00942,-0.00975,0.03175,2/17/2017,0.13205,36.48,0.095824778
6581,3-Mar-17,35.5,INTC,Put,0.13,-0.04,0.09,0.12,20,217,-0.16811,0.24898,-0.00217,-0.00981,0.01712,2/17/2017,0.13685,36.48,0.038329911
6582,3-Mar-17,36,INTC,Put,0.23,-0.12,0.2,0.22,79,341,-0.32359,0.34971,-0.00387,-0.01401,0.02671,2/17/2017,0.16946,36.48,0.038329911
6583,3-Mar-17,36.5,INTC,Put,0.47,-0.03,0.39,0.42,121,218,-0.5115,0.45241,-0.0054,-0.01376,0.02769,2/17/2017,0.13071,36.48,0.038329911
6584,3-Mar-17,37,INTC,Put,0.95,0.1,0.68,0.72,10,129,-0.72308,0.40199,-0.00619,-0.011,0.02681,2/17/2017,0.11638,36.48,0.038329911
6585,3-Mar-17,37.5,INTC,Put,1.2,-0.12,1.05,1.24,13,121,-0.84641,0.27265,-0.00652,-0.00755,0.0183,2/17/2017,0.1648,36.48,0.038329911
6586,10-Mar-17,34,INTC,Put,0.05,-0.01,0.05,0.06,38,3922,-0.07075,0.07637,-0.00143,-0.00665,0.00898,2/17/2017,0.2404,36.48,0.057494867
6587,10-Mar-17,35,INTC,Put,0.14,0.03,0.09,0.12,43,2427,-0.13444,0.15672,-0.00258,-0.00751,0.02052,2/17/2017,0.16256,36.48,0.057494867
6588,10-Mar-17,35.5,INTC,Put,0.19,-0.04,0.16,0.2,133,2646,-0.21825,0.23145,-0.00392,-0.0104,0.02347,2/17/2017,0.16037,36.48,0.057494867
6589,10-Mar-17,36,INTC,Put,0.32,-0.02,0.28,0.31,4,390,-0.34238,0.30198,-0.00623,-0.01095,0.0327,2/17/2017,0.17752,36.48,0.057494867
6590,10-Mar-17,36.5,INTC,Put,0.52,-0.13,0.48,0.51,35,935,-0.50052,0.36451,-0.00793,-0.01121,0.03395,2/17/2017,0.14125,36.48,0.057494867
6591,10-Mar-17,37,INTC,Put,0.84,-0.81,0.76,0.8,63,82,-0.66191,0.32482,-0.00986,-0.00991,0.03414,2/17/2017,0.15368,36.48,0.057494867
6592,10-Mar-17,37.5,INTC,Put,1.3,-0.47,1.13,1.19,1,35,-0.81113,0.27624,-0.0092,-0.00635,0.02268,2/17/2017,0.16361,36.48,0.057494867
6593,17-Mar-17,34,INTC,Put,0.08,-0.02,0.07,0.08,22,5222,-0.07577,0.07797,-0.00182,-0.00552,0.02166,2/17/2017,0.19553,36.48,0.076659822
6594,17-Mar-17,35,INTC,Put,0.18,-0.02,0.15,0.18,1697,33851,-0.16924,0.15669,-0.00438,-0.00773,0.02382,2/17/2017,0.16671,36.48,0.076659822
6595,17-Mar-17,36,INTC,Put,0.41,-0.02,0.39,0.4,283,16156,-0.35601,0.26487,-0.00856,-0.00948,0.03775,2/17/2017,0.15911,36.48,0.076659822
6596,17-Mar-17,37,INTC,Put,0.9,-0.05,0.84,0.88,68,10345,-0.62185,0.26744,-0.01244,-0.0094,0.03985,2/17/2017,0.14818,36.48,0.076659822
6597,17-Mar-17,38,INTC,Put,1.71,-0.04,1.6,1.65,108,4865,-0.88102,0.19866,-0.00863,-0.00326,0.02341,2/17/2017,0.16928,36.48,0.076659822
6598,17-Mar-17,39,INTC,Put,2.64,-0.81,2.53,2.57,112,20689,-1,0,0,0,0,2/17/2017,0.1325,36.48,0.076659822
6599,24-Mar-17,34.5,INTC,Put,0.19,-0.06,0.14,0.2,3,146,-0.14655,0.11443,-0.00479,-0.00687,0.02614,2/17/2017,0.17863,36.48,0.095824778
6600,24-Mar-17,35,INTC,Put,0.27,0.02,0.2,0.23,120,471,-0.19067,0.15225,-0.0061,-0.00759,0.02698,2/17/2017,0.16895,36.48,0.095824778
6601,24-Mar-17,35.5,INTC,Put,0.35,-0.05,0.3,0.34,31,169,-0.28129,0.18345,-0.00836,-0.00927,0.04126,2/17/2017,0.18943,36.48,0.095824778
6602,24-Mar-17,36,INTC,Put,0.49,-0.05,0.45,0.48,7,229,-0.36467,0.23896,-0.01087,-0.00844,0.04223,2/17/2017,0.15698,36.48,0.095824778
6603,24-Mar-17,36.5,INTC,Put,0.87,0.13,0.66,0.69,13,104,-0.48717,0.27195,-0.01231,-0.00881,0.04375,2/17/2017,0.14634,36.48,0.095824778
6604,24-Mar-17,38,INTC,Put,1.76,-0.06,1.65,1.75,2,15,-0.82342,0.2033,-0.01444,-0.00474,0.02999,2/17/2017,0.15837,36.48,0.095824778
6605,21-Apr-17,33,INTC,Call,3.59,0.06,3.6,3.7,10,560,1,0,0.05623,-0.00501,0,2/17/2017,0.05176,36.48,0.1724846
6606,21-Apr-17,34,INTC,Call,2.69,0.02,2.75,2.8,33,1003,0.9452,0.06361,0.05454,-0.00673,0.01389,2/17/2017,0.16306,36.48,0.1724846
6607,21-Apr-17,35,INTC,Call,1.89,-0.04,1.93,1.98,143,27149,0.80764,0.13682,0.04744,-0.00971,0.03512,2/17/2017,0.14475,36.48,0.1724846
6608,21-Apr-17,36,INTC,Call,1.25,0.05,1.24,1.28,395,13045,0.62639,0.1597,0.03709,-0.01183,0.05654,2/17/2017,0.15934,36.48,0.1724846
6609,21-Apr-17,37,INTC,Call,0.68,-0.02,0.71,0.72,1541,23037,0.45945,0.19506,0.02785,-0.0099,0.06072,2/17/2017,0.15633,36.48,0.1724846
6610,21-Apr-17,38,INTC,Call,0.34,-0.02,0.34,0.37,1906,33691,0.27224,0.17372,0.01678,-0.0075,0.04421,2/17/2017,0.1319,36.48,0.1724846
6611,21-Apr-17,39,INTC,Call,0.15,-0.03,0.15,0.19,136,9150,0.1513,0.11257,0.00938,-0.00532,0.047,2/17/2017,0.13922,36.48,0.1724846
6612,21-Apr-17,40,INTC,Call,0.07,-0.01,0.06,0.08,2,14019,0.07936,0.06735,0.00495,-0.00329,0.02141,2/17/2017,0.14585,36.48,0.1724846
6613,21-Apr-17,33,INTC,Put,0.16,-0.02,0.14,0.16,9,4610,-0.09405,0.05648,-0.00537,-0.00417,0.03298,2/17/2017,0.20451,36.48,0.1724846
6614,21-Apr-17,34,INTC,Put,0.27,-0.01,0.24,0.26,30,2842,-0.15403,0.08782,-0.0091,-0.0052,0.03419,2/17/2017,0.1871,36.48,0.1724846
6615,21-Apr-17,35,INTC,Put,0.45,-0.03,0.42,0.44,374,9532,-0.26144,0.12218,-0.01409,-0.00707,0.05415,2/17/2017,0.21464,36.48,0.1724846
6616,21-Apr-17,36,INTC,Put,0.74,-0.07,0.72,0.74,302,8538,-0.39502,0.15306,-0.02034,-0.00777,0.05698,2/17/2017,0.19122,36.48,0.1724846
6617,21-Apr-17,37,INTC,Put,1.23,-0.12,1.18,1.22,118,13975,-0.55503,0.17776,-0.02562,-0.00646,0.0595,2/17/2017,0.16095,36.48,0.1724846
6618,21-Apr-17,38,INTC,Put,1.91,-0.13,1.83,1.87,57,2344,-0.7507,0.18482,-0.02492,-0.0045,0.04308,2/17/2017,0.17406,36.48,0.1724846
6619,21-Apr-17,39,INTC,Put,2.83,-0.06,2.62,2.69,11,886,-0.81399,0.12967,-0.02577,-0.00437,0.04103,2/17/2017,0.19347,36.48,0.1724846
6620,19-May-17,34,INTC,Call,2.76,-0.05,2.98,3.05,19,355,0.90195,0.07566,0.07453,-0.00708,0.03657,2/17/2017,0.14316,36.48,0.249144422
6621,19-May-17,35,INTC,Call,2.15,-0.02,2.23,2.29,10,774,0.75734,0.1125,0.06323,-0.00958,0.06313,2/17/2017,0.15434,36.48,0.249144422
6622,19-May-17,36,INTC,Call,1.57,0.08,1.59,1.64,276,2240,0.63881,0.14759,0.05449,-0.00962,0.06712,2/17/2017,0.13591,36.48,0.249144422
6623,19-May-17,37,INTC,Call,1.08,-0.01,1.07,1.12,6438,18713,0.49639,0.14635,0.04275,-0.00965,0.07215,2/17/2017,0.14627,36.48,0.249144422
6624,19-May-17,37,INTC,Call,1.08,-0.01,1.07,1.12,6438,18713,0.49639,0.14635,0.04275,-0.00965,0.07215,2/17/2017,0.14627,36.48,0.325804244
6625,19-May-17,38,INTC,Call,0.68,0.06,0.66,0.72,30,2712,0.36226,0.13402,0.0315,-0.00886,0.07667,2/17/2017,0.16118,36.48,0.249144422
6626,19-May-17,40,INTC,Call,0.21,-0.01,0.22,0.26,2,1871,0.154,0.08365,0.01365,-0.00512,0.05772,2/17/2017,0.17243,36.48,0.249144422
6627,19-May-17,34,INTC,Put,0.62,-0.02,0.6,0.62,32,11377,-0.24158,0.07361,-0.0191,-0.00774,0.06406,2/17/2017,0.21872,36.48,0.249144422
6628,19-May-17,35,INTC,Put,0.89,-0.05,0.87,0.9,148,2968,-0.32613,0.08372,-0.02702,-0.00847,0.0665,2/17/2017,0.24997,36.48,0.249144422
6629,19-May-17,35,INTC,Put,0.89,-0.05,0.87,0.9,148,2968,-0.32613,0.08372,-0.02702,-0.00847,0.0665,2/17/2017,0.24997,36.48,0.325804244
6630,19-May-17,36,INTC,Put,1.31,-0.01,1.25,1.28,89,2627,-0.40699,0.11169,-0.03103,-0.00762,0.0687,2/17/2017,0.22902,36.48,0.249144422
6631,19-May-17,38,INTC,Put,2.48,-0.25,2.34,2.42,2,225,-0.61169,0.10629,-0.04165,-0.00718,0.07225,2/17/2017,0.25844,36.48,0.249144422
6632,19-May-17,38,INTC,Put,2.48,-0.25,2.34,2.42,2,225,-0.61169,0.10629,-0.04165,-0.00718,0.07225,2/17/2017,0.25844,36.48,0.421629021
6633,16-Jun-17,33,INTC,Call,3.85,-0.05,3.85,4,10,7324,1,0,0.10547,-0.00498,9.00E-05,2/17/2017,0.01004,36.48,0.249144422
6634,16-Jun-17,33,INTC,Call,3.85,-0.05,3.85,4,10,7324,1,0,0.10547,-0.00498,9.00E-05,2/17/2017,0.01004,36.48,0.325804244
6635,16-Jun-17,34,INTC,Call,2.89,-0.16,3.05,3.2,1,1166,0.8944,0.07448,0.09619,-0.00669,0.04042,2/17/2017,0.11673,36.48,0.325804244
6636,16-Jun-17,35,INTC,Call,2.38,0.03,2.39,2.44,33,14815,0.73671,0.0979,0.0794,-0.00907,0.07227,2/17/2017,0.14614,36.48,0.325804244
6637,16-Jun-17,36,INTC,Call,1.75,-0.03,1.78,1.81,23,4492,0.64444,0.13142,0.07139,-0.00872,0.07616,2/17/2017,0.14989,36.48,0.325804244
6638,16-Jun-17,38,INTC,Call,0.84,0.06,0.85,0.88,54,4668,0.39968,0.11965,0.045,-0.00825,0.08726,2/17/2017,0.16015,36.48,0.325804244
6639,16-Jun-17,40,INTC,Call,0.34,0.01,0.33,0.37,47,14418,0.17883,0.08764,0.02074,-0.00469,0.06779,2/17/2017,0.13591,36.48,0.325804244
6640,16-Jun-17,33,INTC,Put,0.56,-0.02,0.54,0.57,11,3788,-0.19089,0.0571,-0.02055,-0.00598,0.05,2/17/2017,0.2617,36.48,0.325804244
6641,16-Jun-17,34,INTC,Put,0.81,0.03,0.76,0.78,85,7072,-0.24981,0.0694,-0.02628,-0.00619,0.07257,2/17/2017,0.23192,36.48,0.325804244
6642,16-Jun-17,36,INTC,Put,1.49,-0.04,1.43,1.46,16,9437,-0.40558,0.10064,-0.04081,-0.00634,0.07833,2/17/2017,0.21872,36.48,0.325804244
6643,16-Jun-17,36,INTC,Put,1.49,-0.04,1.43,1.46,16,9437,-0.40558,0.10064,-0.04081,-0.00634,0.07833,2/17/2017,0.21872,36.48,0.421629021
6644,16-Jun-17,37,INTC,Put,2.02,-0.08,1.93,1.96,9,7387,-0.49965,0.09903,-0.04464,-0.00638,0.08141,2/17/2017,0.21872,36.48,0.325804244
6645,16-Jun-17,38,INTC,Put,2.65,0.09,2.52,2.57,58,1121,-0.57187,0.08554,-0.05153,-0.00707,0.08307,2/17/2017,0.24997,36.48,0.325804244
6646,16-Jun-17,39,INTC,Put,3.45,0.1,3.2,3.3,124,403,-0.65451,0.08492,-0.054,-0.00643,0.08198,2/17/2017,0.21872,36.48,0.325804244
6647,21-Jul-17,35,INTC,Call,2.46,-0.02,2.57,2.66,30,3510,0.7732,0.10094,0.10856,-0.00738,0.07778,2/17/2017,0.14208,36.48,0.421629021
6648,21-Jul-17,36,INTC,Call,1.99,0.11,1.97,2.06,90,3002,0.65478,0.11957,0.09328,-0.00787,0.08561,2/17/2017,0.12289,36.48,0.421629021
6649,21-Jul-17,37,INTC,Call,1.46,0.06,1.46,1.52,90,3962,0.53822,0.12282,0.07757,-0.00775,0.0929,2/17/2017,0.14069,36.48,0.421629021
6650,21-Jul-17,38,INTC,Call,1.05,0.05,1.04,1.1,187,4249,0.42496,0.1154,0.06176,-0.00727,0.09964,2/17/2017,0.14417,36.48,0.421629021
6651,21-Jul-17,39,INTC,Call,0.73,0.05,0.72,0.79,93,3371,0.33866,0.1,0.04939,-0.00733,0.10385,2/17/2017,0.15533,36.48,0.249144422
6652,21-Jul-17,39,INTC,Call,0.73,0.05,0.72,0.79,93,3371,0.33866,0.1,0.04939,-0.00733,0.10385,2/17/2017,0.15533,36.48,0.325804244
6653,21-Jul-17,39,INTC,Call,0.73,0.05,0.72,0.79,93,3371,0.33866,0.1,0.04939,-0.00733,0.10385,2/17/2017,0.15533,36.48,0.421629021
6654,21-Jul-17,39,INTC,Call,0.73,0.05,0.72,0.79,93,3371,0.33866,0.1,0.04939,-0.00733,0.10385,2/17/2017,0.15533,36.48,0.498288843
6655,21-Jul-17,40,INTC,Call,0.49,0.01,0.48,0.52,974,14481,0.21057,0.09113,0.03157,-0.00446,0.0788,2/17/2017,0.16716,36.48,0.421629021
6656,21-Jul-17,34,INTC,Put,0.99,-0.02,0.93,1,6,2074,-0.26229,0.06358,-0.03659,-0.00522,0.08208,2/17/2017,0.23623,36.48,0.421629021
6657,21-Jul-17,35,INTC,Put,1.28,-0.04,1.25,1.31,63,5122,-0.326,0.07519,-0.04406,-0.00518,0.0852,2/17/2017,0.21872,36.48,0.421629021
6658,21-Jul-17,37,INTC,Put,2.21,-0.26,2.12,2.2,50,1430,-0.48769,0.0886,-0.05596,-0.00542,0.09147,2/17/2017,0.24997,36.48,0.249144422
6659,21-Jul-17,37,INTC,Put,2.21,-0.26,2.12,2.2,50,1430,-0.48769,0.0886,-0.05596,-0.00542,0.09147,2/17/2017,0.24997,36.48,0.421629021
6660,18-Aug-17,34,INTC,Call,3.4,0.45,3.35,3.55,18,52,0.90621,0.06645,0.14809,-0.0059,0.04436,2/17/2017,0.13198,36.48,0.498288843
6661,18-Aug-17,35,INTC,Call,2.75,0.27,2.76,2.82,7,134,0.75701,0.09082,0.12419,-0.00726,0.08519,2/17/2017,0.13763,36.48,0.498288843
